date,OT,STD,Number of Observations
1975/11/1 0:00,27.9,3.6,30
1975/12/1 0:00,11.6,2.3,31
1976/1/1 0:00,11.9,2.3,31
1976/2/1 0:00,6.4,1.7,29
1976/3/1 0:00,31.5,3.8,31
1976/4/1 0:00,27.3,3.5,30
1976/5/1 0:00,18.2,2.9,31
1976/6/1 0:00,17.9,2.9,30
1976/7/1 0:00,2.9,1.2,31
1976/8/1 0:00,24.1,3.3,31
1976/9/1 0:00,20,3,30
1976/10/1 0:00,29.7,3.7,31
1976/11/1 0:00,7.9,1.9,30
1976/12/1 0:00,22.3,3.2,31
1977/1/1 0:00,23.8,3.3,31
1977/2/1 0:00,33.3,3.9,28
1977/3/1 0:00,13,2.5,31
1977/4/1 0:00,19,3,30
1977/5/1 0:00,27,3.5,31
1977/6/1 0:00,54.9,5,30
1977/7/1 0:00,30.6,3.7,31
1977/8/1 0:00,43,4.4,31
1977/9/1 0:00,62.4,5.3,30
1977/10/1 0:00,62.1,5.3,31
1977/11/1 0:00,41.6,4.3,30
1977/12/1 0:00,61.4,5.2,31
1978/1/1 0:00,73.7,5.7,31
1978/2/1 0:00,132.6,7.7,28
1978/3/1 0:00,108.4,6.9,31
1978/4/1 0:00,141.2,7.9,30
1978/5/1 0:00,117.1,7.2,31
1978/6/1 0:00,134.6,7.8,30
1978/7/1 0:00,99.7,6.7,31
1978/8/1 0:00,82.4,6,31
1978/9/1 0:00,195.7,9.3,30
1978/10/1 0:00,177.1,8.9,31
1978/11/1 0:00,138.5,7.9,30
1978/12/1 0:00,173.9,8.8,31
1979/1/1 0:00,235.9,10.3,31
1979/2/1 0:00,194.7,9.3,28
1979/3/1 0:00,195.3,9.3,31
1979/4/1 0:00,143.7,8,30
1979/5/1 0:00,190.3,9.2,31
1979/6/1 0:00,211.7,9.7,30
1979/7/1 0:00,225.7,10,31
1979/8/1 0:00,201.4,9.5,31
1979/9/1 0:00,266.9,10.9,30
1979/10/1 0:00,263.6,10.9,31
1979/11/1 0:00,259.5,10.8,30
1979/12/1 0:00,249.6,10.6,31
1980/1/1 0:00,226.1,10.1,31
1980/2/1 0:00,219.4,9.9,29
1980/3/1 0:00,178.7,8.9,31
1980/4/1 0:00,232.2,10.2,30
1980/5/1 0:00,254.7,10.7,31
1980/6/1 0:00,222.7,10,30
1980/7/1 0:00,192.9,9.3,31
1980/8/1 0:00,191.7,9.3,31
1980/9/1 0:00,219.6,9.9,30
1980/10/1 0:00,233.3,10.2,31
1980/11/1 0:00,209.5,9.7,30
1980/12/1 0:00,246.9,10.5,31
1981/1/1 0:00,156.6,9.5,271
1981/2/1 0:00,189.9,12.4,229
1981/3/1 0:00,196.6,11.6,244
1981/4/1 0:00,225.3,14.9,254
1981/5/1 0:00,194.7,13.4,268
1981/6/1 0:00,131.6,9.5,227
1981/7/1 0:00,205.3,13,268
1981/8/1 0:00,242.5,13.9,276
1981/9/1 0:00,245.3,18.5,255
1981/10/1 0:00,216.2,12.1,243
1981/11/1 0:00,186,14.2,248
1981/12/1 0:00,195.4,11.9,266
1982/1/1 0:00,149.8,10.2,287
1982/2/1 0:00,230.9,13.6,256
1982/3/1 0:00,221.1,11.4,263
1982/4/1 0:00,170.3,8.3,284
1982/5/1 0:00,119.3,8.5,318
1982/6/1 0:00,163.7,11.2,313
1982/7/1 0:00,139.4,14,292
1982/8/1 0:00,161.9,11.8,301
1982/9/1 0:00,167.4,9.7,308
1982/10/1 0:00,134.3,10.4,308
1982/11/1 0:00,127.5,18.6,244
1982/12/1 0:00,169,15.4,262
1983/1/1 0:00,115.5,8.7,267
1983/2/1 0:00,73.1,6.3,261
1983/3/1 0:00,88.7,7.1,259
1983/4/1 0:00,109.6,9.7,282
1983/5/1 0:00,132.5,9.4,330
1983/6/1 0:00,131.5,8.2,361
1983/7/1 0:00,108.9,7.3,431
1983/8/1 0:00,96,8.4,429
1983/9/1 0:00,69.9,5.5,397
1983/10/1 0:00,72.5,7,431
1983/11/1 0:00,45.7,7.3,363
1983/12/1 0:00,45.6,5.5,405
1984/1/1 0:00,74.8,6.5,399
1984/2/1 0:00,110.2,8.1,377
1984/3/1 0:00,116.7,8.7,395
1984/4/1 0:00,90.4,7.6,407
1984/5/1 0:00,96.9,7,462
1984/6/1 0:00,65.1,5.4,438
1984/7/1 0:00,55.7,5.1,468
1984/8/1 0:00,35,3.4,509
1984/9/1 0:00,22.6,3.9,429
1984/10/1 0:00,12.6,3.8,428
1984/11/1 0:00,26.5,4.7,394
1984/12/1 0:00,21.4,3.9,397
1985/1/1 0:00,17.8,3.9,425
1985/2/1 0:00,20.7,3.8,412
1985/3/1 0:00,16.9,3.9,389
1985/4/1 0:00,20.4,3.7,468
1985/5/1 0:00,32.4,3.7,457
1985/6/1 0:00,28.3,3.9,465
1985/7/1 0:00,39.9,3.8,540
1985/8/1 0:00,10.1,3.5,546
1985/9/1 0:00,4.3,2.4,511
1985/10/1 0:00,22,4.2,486
1985/11/1 0:00,17.9,2.6,422
1985/12/1 0:00,15.8,4.6,422
1986/1/1 0:00,2.8,2.8,460
1986/2/1 0:00,27.9,3.6,420
1986/3/1 0:00,13.8,3.8,433
1986/4/1 0:00,22.4,4.1,449
1986/5/1 0:00,16.1,3.6,530
1986/6/1 0:00,0.6,2.1,494
1986/7/1 0:00,18.1,3.9,510
1986/8/1 0:00,9.9,2.3,567
1986/9/1 0:00,5.1,3,505
1986/10/1 0:00,40.1,4.4,507
1986/11/1 0:00,15.4,4.3,515
1986/12/1 0:00,5.8,2.8,544
1987/1/1 0:00,9.8,2.7,487
1987/2/1 0:00,3.4,2.6,429
1987/3/1 0:00,17.4,3,501
1987/4/1 0:00,46,4.4,581
1987/5/1 0:00,39.1,3.5,566
1987/6/1 0:00,18.8,3.5,586
1987/7/1 0:00,38.2,4.3,645
1987/8/1 0:00,47.9,3.3,619
1987/9/1 0:00,42.2,3.5,609
1987/10/1 0:00,63.4,4.8,501
1987/11/1 0:00,48.8,5.1,417
1987/12/1 0:00,29.1,3.2,455
1988/1/1 0:00,70.5,5.5,484
1988/2/1 0:00,45.4,4.6,525
1988/3/1 0:00,91.2,5.7,516
1988/4/1 0:00,108.8,6.7,562
1988/5/1 0:00,74.2,6.1,582
1988/6/1 0:00,124.3,8.3,574
1988/7/1 0:00,131.4,9.6,605
1988/8/1 0:00,139.4,9,649
1988/9/1 0:00,142.7,9.4,551
1988/10/1 0:00,156.5,9.7,530
1988/11/1 0:00,156.8,8.9,488
1988/12/1 0:00,231.2,13.5,490
1989/1/1 0:00,210.1,15,536
1989/2/1 0:00,208.7,12.7,489
1989/3/1 0:00,170.4,10.2,573
1989/4/1 0:00,166.3,9.7,534
1989/5/1 0:00,195.4,10.6,668
1989/6/1 0:00,284.5,15.5,619
1989/7/1 0:00,180.5,10.2,673
1989/8/1 0:00,232,13.5,639
1989/9/1 0:00,225.1,14.9,585
1989/10/1 0:00,212.2,11.2,562
1989/11/1 0:00,238.2,15.2,550
1989/12/1 0:00,211.4,13.5,504
1990/1/1 0:00,227.4,13.6,516
1990/2/1 0:00,171.8,11.3,518
1990/3/1 0:00,191.7,11,592
1990/4/1 0:00,189.7,10.1,575
1990/5/1 0:00,175.2,10,691
1990/6/1 0:00,153.3,9.1,599
1990/7/1 0:00,191.1,9.8,661
1990/8/1 0:00,252.1,12.8,714
1990/9/1 0:00,169.1,9.2,622
1990/10/1 0:00,199.4,12.6,605
1990/11/1 0:00,178.8,12.3,536
1990/12/1 0:00,197.1,12.6,479
1991/1/1 0:00,195.3,14.5,552
1991/2/1 0:00,240.3,13.9,493
1991/3/1 0:00,197,11.8,546
1991/4/1 0:00,197.6,11.9,590
1991/5/1 0:00,166.9,9.9,625
1991/6/1 0:00,224.7,12.9,620
1991/7/1 0:00,240.2,13.7,661
1991/8/1 0:00,240.8,14.3,707
1991/9/1 0:00,168.9,11.3,621
1991/10/1 0:00,197.1,13.2,524
1991/11/1 0:00,159.5,10.1,487
1991/12/1 0:00,212.6,14.1,506
1992/1/1 0:00,198.3,12.9,566
1992/2/1 0:00,230.7,14.5,590
1992/3/1 0:00,151,9.2,537
1992/4/1 0:00,142.2,9.5,660
1992/5/1 0:00,94.3,7.7,746
1992/6/1 0:00,98.5,6.6,706
1992/7/1 0:00,114.2,7.7,761
1992/8/1 0:00,91.9,6.7,794
1992/9/1 0:00,94,5.5,764
1992/10/1 0:00,133.4,8.2,623
1992/11/1 0:00,129.6,8.2,559
1992/12/1 0:00,122,8.4,539
1993/1/1 0:00,81.4,5.9,583
1993/2/1 0:00,127.8,8.3,551
1993/3/1 0:00,102.4,6.6,739
1993/4/1 0:00,94.4,6.7,719
1993/5/1 0:00,78.8,5.7,752
1993/6/1 0:00,69.6,5.4,706
1993/7/1 0:00,80.4,5.4,699
1993/8/1 0:00,62.5,5,809
1993/9/1 0:00,31.2,4.5,709
1993/10/1 0:00,71.1,5.5,630
1993/11/1 0:00,48.2,4.4,551
1993/12/1 0:00,68.4,5.9,562
1994/1/1 0:00,84.9,6.6,582
1994/2/1 0:00,54.9,4.8,539
1994/3/1 0:00,47.5,4.1,728
1994/4/1 0:00,27.4,3.9,763
1994/5/1 0:00,29.8,4.1,789
1994/6/1 0:00,39.7,5,789
1994/7/1 0:00,50.6,4.3,865
1994/8/1 0:00,34.3,3.2,876
1994/9/1 0:00,40.5,4.1,735
1994/10/1 0:00,67.1,4.2,657
1994/11/1 0:00,29.5,4.7,591
1994/12/1 0:00,32.2,3.5,610
1995/1/1 0:00,32.6,5.3,630
1995/2/1 0:00,45.8,3.9,620
1995/3/1 0:00,46.3,3.8,706
1995/4/1 0:00,21.6,3.6,698
1995/5/1 0:00,19.4,2.8,781
1995/6/1 0:00,22.5,3.8,747
1995/7/1 0:00,20.4,3.1,842
1995/8/1 0:00,18.2,3.6,854
1995/9/1 0:00,15.7,3,708
1995/10/1 0:00,30.6,3.7,734
1995/11/1 0:00,14,3.7,594
1995/12/1 0:00,14.9,3.6,515
1996/1/1 0:00,13.3,3.4,535
1996/2/1 0:00,7.7,3.4,532
1996/3/1 0:00,12.6,3.1,621
1996/4/1 0:00,6.8,2.5,678
1996/5/1 0:00,7.6,3.1,676
1996/6/1 0:00,16.5,2.9,682
1996/7/1 0:00,11.8,2.6,766
1996/8/1 0:00,19.7,3.5,759
1996/9/1 0:00,3,2.5,656
1996/10/1 0:00,0.7,2.1,630
1996/11/1 0:00,24.9,4.4,536
1996/12/1 0:00,14,2.9,543
1997/1/1 0:00,7.4,3.2,497
1997/2/1 0:00,11,2.9,545
1997/3/1 0:00,12.1,2.4,627
1997/4/1 0:00,23,3.3,663
1997/5/1 0:00,25.4,2.8,716
1997/6/1 0:00,20.8,2.5,656
1997/7/1 0:00,12.9,4.2,700
1997/8/1 0:00,35.7,3.8,723
1997/9/1 0:00,59.7,4.8,661
1997/10/1 0:00,32.8,3.6,623
1997/11/1 0:00,50.4,4.7,465
1997/12/1 0:00,55.5,4.6,418
1998/1/1 0:00,44.5,4.6,521
1998/2/1 0:00,50.2,4.6,559
1998/3/1 0:00,82,5.9,571
1998/4/1 0:00,70.6,7.2,537
1998/5/1 0:00,74,4.8,620
1998/6/1 0:00,90.5,6,521
1998/7/1 0:00,96.7,6.3,597
1998/8/1 0:00,121.1,7.4,586
1998/9/1 0:00,132,8.6,502
1998/10/1 0:00,78.5,6.6,432
1998/11/1 0:00,97.3,6.8,472
1998/12/1 0:00,119.2,9.4,435
1999/1/1 0:00,86,7.6,475
1999/2/1 0:00,98,7.6,446
1999/3/1 0:00,103.5,6.8,518
1999/4/1 0:00,93.6,7.5,569
1999/5/1 0:00,149.6,8.5,630
1999/6/1 0:00,207.2,10.5,567
1999/7/1 0:00,173.5,9.3,594
1999/8/1 0:00,142.3,12.9,649
1999/9/1 0:00,106.3,6.5,624
1999/10/1 0:00,168.7,10.4,531
1999/11/1 0:00,188.3,12.3,406
1999/12/1 0:00,116.8,9.3,404
2000/1/1 0:00,133.1,10.4,450
2000/2/1 0:00,165.7,10.4,490
2000/3/1 0:00,217.7,11.9,456
2000/4/1 0:00,191.5,10.2,529
2000/5/1 0:00,165.9,10.1,551
2000/6/1 0:00,188,8.8,532
2000/7/1 0:00,244.3,12,507
2000/8/1 0:00,180.5,9.4,626
2000/9/1 0:00,156,11.2,558
2000/10/1 0:00,141.6,8,483
2000/11/1 0:00,158.1,8.9,380
2000/12/1 0:00,143.3,8.7,391
2001/1/1 0:00,142.6,9.2,437
2001/2/1 0:00,121.5,8.1,453
2001/3/1 0:00,165.8,11.9,485
2001/4/1 0:00,161.7,9.4,578
2001/5/1 0:00,142.1,8.3,578
2001/6/1 0:00,202.9,10.8,586
2001/7/1 0:00,123,8.4,645
2001/8/1 0:00,161.5,9.3,654
2001/9/1 0:00,238.2,12.1,518
2001/10/1 0:00,194.1,11.3,628
2001/11/1 0:00,176.6,13.3,509
2001/12/1 0:00,213.4,12.5,487
2002/1/1 0:00,184.6,11.7,500
2002/2/1 0:00,170.2,11.3,475
2002/3/1 0:00,147.1,9.1,580
2002/4/1 0:00,186.9,9.8,603
2002/5/1 0:00,187.5,9.7,595
2002/6/1 0:00,128.8,7.7,569
2002/7/1 0:00,161,11,628
2002/8/1 0:00,175.6,9.8,663
2002/9/1 0:00,187.9,10.1,554
2002/10/1 0:00,151.2,8,543
2002/11/1 0:00,147.2,8.2,470
2002/12/1 0:00,135.3,10,408
2003/1/1 0:00,133.5,7.4,482
2003/2/1 0:00,75.7,5.7,538
2003/3/1 0:00,100.7,7.5,633
2003/4/1 0:00,97.9,6.4,619
2003/5/1 0:00,86.8,6.6,606
2003/6/1 0:00,118.7,7.9,672
2003/7/1 0:00,128.3,7.9,677
2003/8/1 0:00,115.4,7.3,721
2003/9/1 0:00,78.5,5.8,685
2003/10/1 0:00,97.8,8.8,570
2003/11/1 0:00,82.9,6.3,443
2003/12/1 0:00,72.2,5.3,441
2004/1/1 0:00,60.6,5.2,491
2004/2/1 0:00,74.6,6,479
2004/3/1 0:00,74.8,5.1,594
2004/4/1 0:00,59.2,5.1,601
2004/5/1 0:00,72.8,5.7,614
2004/6/1 0:00,66.5,6.8,646
2004/7/1 0:00,83.8,8.8,709
2004/8/1 0:00,69.7,5.5,686
2004/9/1 0:00,48.8,5.3,604
2004/10/1 0:00,74.2,5.5,539
2004/11/1 0:00,70.1,5.4,477
2004/12/1 0:00,28.9,3.4,442
2005/1/1 0:00,48.1,4.6,536
2005/2/1 0:00,43.5,4.3,500
2005/3/1 0:00,39.6,3.8,607
2005/4/1 0:00,38.7,3.8,598
2005/5/1 0:00,61.9,5.7,641
2005/6/1 0:00,56.8,5.3,675
2005/7/1 0:00,62.4,6.1,678
2005/8/1 0:00,60.5,5.3,706
2005/9/1 0:00,37.2,4.5,691
2005/10/1 0:00,13.2,3.4,534
2005/11/1 0:00,27.5,4.1,499
2005/12/1 0:00,59.3,3.9,419
2006/1/1 0:00,20.9,3.4,511
2006/2/1 0:00,5.7,3.7,434
2006/3/1 0:00,17.3,4.2,502
2006/4/1 0:00,50.3,5.1,550
2006/5/1 0:00,37.2,3.9,566
2006/6/1 0:00,24.5,3.3,566
2006/7/1 0:00,22.2,2.4,628
2006/8/1 0:00,20.8,2.5,650
2006/9/1 0:00,23.7,3,567
2006/10/1 0:00,14.9,2.4,537
2006/11/1 0:00,35.7,3.5,444
2006/12/1 0:00,22.3,3.5,415
2007/1/1 0:00,29.3,2.8,474
2007/2/1 0:00,18.4,2.7,423
2007/3/1 0:00,7.2,2.8,611
2007/4/1 0:00,5.4,2.4,650
2007/5/1 0:00,19.5,3.3,615
2007/6/1 0:00,21.3,3.4,607
2007/7/1 0:00,15.1,1.9,703
2007/8/1 0:00,9.8,2.2,669
2007/9/1 0:00,4,2.1,637
2007/10/1 0:00,1.5,2.4,547
2007/11/1 0:00,2.8,2.5,437
2007/12/1 0:00,17.3,3.1,468
2008/1/1 0:00,4.1,2.8,480
2008/2/1 0:00,2.9,2.4,490
2008/3/1 0:00,15.5,2.7,548
2008/4/1 0:00,3.6,2.3,562
2008/5/1 0:00,4.6,3.2,637
2008/6/1 0:00,5.2,2.3,637
2008/7/1 0:00,0.6,2,664
2008/8/1 0:00,0.3,2,525
2008/9/1 0:00,1.2,2.4,605
2008/10/1 0:00,4.2,2.9,571
2008/11/1 0:00,6.6,2.4,445
2008/12/1 0:00,1,2,480
2009/1/1 0:00,1.3,2,317
2009/2/1 0:00,1.2,2.2,385
2009/3/1 0:00,0.6,2,523
2009/4/1 0:00,1.2,2.2,586
2009/5/1 0:00,2.9,2.4,610
2009/6/1 0:00,6.3,2.7,623
2009/7/1 0:00,5.5,2.6,671
2009/8/1 0:00,0,2,691
2009/9/1 0:00,7.1,2.2,628
2009/10/1 0:00,7.7,2.7,564
2009/11/1 0:00,6.9,3.2,452
2009/12/1 0:00,16.3,3.5,415
2010/1/1 0:00,19.5,2.5,413
2010/2/1 0:00,28.5,2.7,376
2010/3/1 0:00,24,3.6,564
2010/4/1 0:00,10.4,3.3,592
2010/5/1 0:00,13.9,3.4,573
2010/6/1 0:00,18.8,3,600
2010/7/1 0:00,25.2,3.4,718
2010/8/1 0:00,29.6,3.4,689
2010/9/1 0:00,36.4,4,505
2010/10/1 0:00,33.6,3.9,501
2010/11/1 0:00,34.4,3.7,404
2010/12/1 0:00,24.5,3.6,393
2011/1/1 0:00,27.3,3.1,417
2011/2/1 0:00,48.3,5.1,399
2011/3/1 0:00,78.6,6.9,566
2011/4/1 0:00,76.1,6.2,557
2011/5/1 0:00,58.2,5,607
2011/6/1 0:00,56.1,5,544
2011/7/1 0:00,64.5,4.8,549
2011/8/1 0:00,65.8,5.6,605
2011/9/1 0:00,120.1,8.8,535
2011/10/1 0:00,125.7,9,503
2011/11/1 0:00,139.1,9.9,434
2011/12/1 0:00,109.3,8.4,361
2012/1/1 0:00,94.4,7.1,386
2012/2/1 0:00,47.8,4.4,388
2012/3/1 0:00,86.6,7.3,500
2012/4/1 0:00,85.9,6.9,479
2012/5/1 0:00,96.5,7.2,543
2012/6/1 0:00,92,6.5,498
2012/7/1 0:00,100.1,7.3,601
2012/8/1 0:00,94.8,6.5,612
2012/9/1 0:00,93.7,8.1,511
2012/10/1 0:00,76.5,5.1,493
2012/11/1 0:00,87.6,6.5,382
2012/12/1 0:00,56.8,5.1,360
2013/1/1 0:00,96.1,6.3,362
2013/2/1 0:00,60.9,4.4,363
2013/3/1 0:00,78.3,6.1,429
2013/4/1 0:00,107.3,6.8,509
2013/5/1 0:00,120.2,8.2,487
2013/6/1 0:00,76.7,5.2,469
2013/7/1 0:00,86.2,6.7,575
2013/8/1 0:00,91.8,6.6,563
2013/9/1 0:00,54.5,5.3,446
2013/10/1 0:00,114.4,8.2,421
2013/11/1 0:00,113.9,8.2,321
2013/12/1 0:00,124.2,9.1,402
2014/1/1 0:00,117,8.2,398
2014/2/1 0:00,146.1,10.7,384
2014/3/1 0:00,128.7,8.6,493
2014/4/1 0:00,112.5,6.9,486
2014/5/1 0:00,112.5,7.5,493
2014/6/1 0:00,102.9,7.7,469
2014/7/1 0:00,100.2,7.4,477
2014/8/1 0:00,106.9,7.6,486
2014/9/1 0:00,130,8.7,419
2014/10/1 0:00,90,6.9,440
2014/11/1 0:00,103.6,8.5,397
2014/12/1 0:00,112.9,7.4,331
2015/1/1 0:00,93,7.5,546
2015/2/1 0:00,66.7,5.3,442
2015/3/1 0:00,54.5,4.8,628
2015/4/1 0:00,75.3,8.2,847
2015/5/1 0:00,88.8,8.6,895
2015/6/1 0:00,66.5,6.3,826
2015/7/1 0:00,65.8,5.7,977
2015/8/1 0:00,64.4,5.2,892
2015/9/1 0:00,78.6,6.4,862
2015/10/1 0:00,63.6,5.4,662
2015/11/1 0:00,62.2,5.2,622
2015/12/1 0:00,58,5.4,704
2016/1/1 0:00,57,4.7,634
2016/2/1 0:00,56.4,5.1,662
2016/3/1 0:00,54.1,4.9,873
2016/4/1 0:00,37.9,3.5,865
2016/5/1 0:00,51.5,4.7,878
2016/6/1 0:00,20.5,2,942
2016/7/1 0:00,32.4,3.8,1025
2016/8/1 0:00,50.2,4.5,1067
2016/9/1 0:00,44.6,3.8,900
2016/10/1 0:00,33.4,3.1,782
2016/11/1 0:00,21.4,2.6,689
2016/12/1 0:00,18.5,2.4,623
2017/1/1 0:00,26.1,2.5,830
2017/2/1 0:00,26.4,3.7,542
2017/3/1 0:00,17.7,2.6,1011
2017/4/1 0:00,32.3,3.7,920
2017/5/1 0:00,18.9,1.8,1101
2017/6/1 0:00,19.2,1.4,1136
2017/7/1 0:00,17.8,2.6,1093
2017/8/1 0:00,32.6,2.9,1002
2017/9/1 0:00,43.7,4.1,973
2017/10/1 0:00,13.2,1,1125
2017/11/1 0:00,5.7,0.5,997
2017/12/1 0:00,8.2,1.2,714
2018/1/1 0:00,6.8,1.5,701
2018/2/1 0:00,10.7,1.1,917
2018/3/1 0:00,2.5,0.4,1081
2018/4/1 0:00,8.9,1.3,996
2018/5/1 0:00,13.1,1.6,1234
2018/6/1 0:00,15.6,1.6,1070
2018/7/1 0:00,1.6,0.6,1438
2018/8/1 0:00,8.7,1,1297
2018/9/1 0:00,3.3,0.6,1223
2018/10/1 0:00,4.9,1.2,1097
2018/11/1 0:00,4.9,0.6,771
2018/12/1 0:00,3.1,0.5,786
2019/1/1 0:00,7.7,0.8,841
2019/2/1 0:00,0.8,0.1,1042
2019/3/1 0:00,9.4,1,995
2019/4/1 0:00,9.1,0.7,1039
2019/5/1 0:00,9.9,0.7,1159
2019/6/1 0:00,1.2,0.7,1273
2019/7/1 0:00,0.9,0.2,1214
2019/8/1 0:00,0.5,0.1,1344
2019/9/1 0:00,1.1,0.3,1225
2019/10/1 0:00,0.4,0.1,1065
2019/11/1 0:00,0.5,0.1,832
2019/12/1 0:00,1.5,0.5,855
2020/1/1 0:00,6.2,0.7,795
2020/2/1 0:00,0.2,0.1,967
2020/3/1 0:00,1.5,0.1,1055
2020/4/1 0:00,5.2,0.6,1234
2020/5/1 0:00,0.2,0.1,1363
2020/6/1 0:00,5.8,0.6,1196
2020/7/1 0:00,6.3,0.5,1122
2020/8/1 0:00,7.6,1.3,1091
2020/9/1 0:00,0.7,0.3,1017
2020/10/1 0:00,14.4,1.2,662
2020/11/1 0:00,34,2.9,661
